id,Unnamed: 0,fl_matriz,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_empresa_anos,idade_emp_cat,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,dt_situacao,fl_st_especial,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_spa,fl_antt,fl_veiculo,vl_total_tancagem,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,fl_optante_simples,qt_art,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,vl_total_tancagem_grupo,vl_total_veiculos_antt_grupo,vl_potenc_cons_oleo_gas,fl_optante_simei,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,nu_meses_rescencia,de_nivel_atividade,de_indicador_telefone,fl_simples_irregular,vl_frota,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,fl_passivel_iss,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,qt_socios_st_suspensa,qt_socios_masculino,qt_socios_feminino,qt_socios_pep,qt_alteracao_socio_total,qt_alteracao_socio_90d,qt_alteracao_socio_180d,qt_alteracao_socio_365d,qt_socios_pj_ativos,qt_socios_pj_nulos,qt_socios_pj_baixados,qt_socios_pj_suspensos,qt_socios_pj_inaptos,vl_idade_media_socios_pj,vl_idade_maxima_socios_pj,vl_idade_minima_socios_pj,qt_coligados,qt_socios_coligados,qt_coligados_matriz,qt_coligados_ativo,qt_coligados_baixada,qt_coligados_inapta,qt_coligados_suspensa,qt_coligados_nula,idade_media_coligadas,idade_maxima_coligadas,idade_minima_coligadas,coligada_mais_nova_ativa,coligada_mais_antiga_ativa,idade_media_coligadas_ativas,coligada_mais_nova_baixada,coligada_mais_antiga_baixada,idade_media_coligadas_baixadas,qt_coligados_sa,qt_coligados_me,qt_coligados_mei,qt_coligados_ltda,qt_coligados_epp,qt_coligados_norte,qt_coligados_sul,qt_coligados_nordeste,qt_coligados_centro,qt_coligados_sudeste,qt_coligados_exterior,qt_ufs_coligados,qt_regioes_coligados,qt_ramos_coligados,qt_coligados_industria,qt_coligados_agropecuaria,qt_coligados_comercio,qt_coligados_serviço,qt_coligados_ccivil,qt_funcionarios_coligados,qt_funcionarios_coligados_gp,media_funcionarios_coligados_gp,max_funcionarios_coligados_gp,min_funcionarios_coligados_gp,vl_folha_coligados,media_vl_folha_coligados,max_vl_folha_coligados,min_vl_folha_coligados,vl_folha_coligados_gp,media_vl_folha_coligados_gp,max_vl_folha_coligados_gp,min_vl_folha_coligados_gp,faturamento_est_coligados,media_faturamento_est_coligados,max_faturamento_est_coligados,min_faturamento_est_coligados,faturamento_est_coligados_gp,media_faturamento_est_coligados_gp,max_faturamento_est_coligados_gp,min_faturamento_est_coligados_gp,total_filiais_coligados,media_filiais_coligados,max_filiais_coligados,min_filiais_coligados,qt_coligados_atividade_alto,qt_coligados_atividade_medio,qt_coligados_atividade_baixo,qt_coligados_atividade_mt_baixo,qt_coligados_atividade_inativo,qt_coligadas,sum_faturamento_estimado_coligadas,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_ex_funcionarios,qt_funcionarios_grupo,percent_func_genero_masc,percent_func_genero_fem,idade_ate_18,idade_de_19_a_23,idade_de_24_a_28,idade_de_29_a_33,idade_de_34_a_38,idade_de_39_a_43,idade_de_44_a_48,idade_de_49_a_53,idade_de_54_a_58,idade_acima_de_58,grau_instrucao_macro_analfabeto,grau_instrucao_macro_escolaridade_fundamental,grau_instrucao_macro_escolaridade_media,grau_instrucao_macro_escolaridade_superior,grau_instrucao_macro_desconhecido,total,meses_ultima_contratacaco,qt_admitidos_12meses,qt_desligados_12meses,qt_desligados,qt_admitidos,media_meses_servicos_all,max_meses_servicos_all,min_meses_servicos_all,media_meses_servicos,max_meses_servicos,min_meses_servicos,qt_funcionarios,qt_funcionarios_12meses,qt_funcionarios_24meses,tx_crescimento_12meses,tx_crescimento_24meses,tx_rotatividade,qt_filiais
5b5478d513e0d23f1bf2e848186d8d782bfc69cd114e9522ac4c0d22f44f1982,69999,True,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,RO,OUTROS,INDUSTRIA DA CONSTRUCAO,CONSTRUÇÃO CIVIL,11.676712328767126,10 a 15,False,False,False,False,False,2007-02-26,False,True,False,NAO,OBRAS DE INFRA ESTRUTURA,CONSTRUCAO,False,True,True,,,20.0,34.0,False,2.0,34.0,20.0,,,68.0,False,RO,VERDE,ACIMA DE 1 ANO,24.0,ALTA,,False,3747430.0,1404.94,,,True,1.0,1.0,0.0,42.0,42.0,42.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,51.23333333333333,51.23333333333333,51.23333333333333,51.23333333333333,51.23333333333333,51.23333333333333,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,210000.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",36009684.0,36219684.0,1633.0,240.0,91.67,8.33,,8.0,39.0,55.0,38.0,49.0,19.0,14.0,14.0,4.0,1.0,20.0,211.0,8.0,,240.0,2.0,92.0,84.0,1633.0,1873.0,12.353254649499286,124.76666666666668,-0.8333333333333334,40.4388888888889,124.76666666666668,2.0,240.0,238.0,393.0,0.8403361344537785,-38.93129770992366,35.593220338983045,1
bf4c97a48095d979d34bd3c993e5cf11c298a5b6f2f1ccbf00537ab6d7e2ab80,70387,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.865753424657534,> 20,False,False,False,False,False,2004-04-09,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,10.0,7.0,False,29.0,7.0,10.0,,,,False,RN,AZUL,ACIMA DE 1 ANO,48.0,ALTA,BOA,False,275900.0,724.79,CENTRAL POTIGUAR,SERIDO ORIENTAL,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",62746490.0,62746490.0,191.0,391.0,31.46,68.54,,,11.0,32.0,43.0,55.0,71.0,83.0,56.0,40.0,,66.0,209.0,116.0,,391.0,25.23333333333333,0.0,0.0,191.0,582.0,223.0441580756016,5014.966666666666,-0.2333333333333333,195.57510656436506,470.66666666666674,25.566666666666666,391.0,391.0,450.0,0.0,-13.111111111111107,0.0,0
3ae65cbb8af2744253d61a4764e2e482e4341a84bab84d67c1f614ca0f6dd9b8,70457,True,SOCIEDADE ANONIMA FECHADA,AM,ENTIDADES EMPRESARIAIS,PAPEL E CELULOSE,INDUSTRIA,38.630136986301366,> 20,False,True,False,False,False,2005-11-03,False,False,True,SIM,FABRICACAO DE CELULOSE PAPEL E PRODUTOS DE PAPEL,INDUSTRIAS DE TRANSFORMACAO,False,False,True,,,4.0,0.0,False,2.0,0.0,9.0,,,,False,AM,VERDE,ACIMA DE 1 ANO,26.0,ALTA,BOA,False,98338.0,683.83,CENTRO AMAZONENSE,MANAUS,False,9.0,9.0,0.0,40.285714285714285,50.0,35.0,7.0,,3.0,4.0,,,,,,,,,,,,,,3.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,260.96666666666664,636.6666666666666,21.53333333333333,21.53333333333333,636.6666666666666,260.96666666666664,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,1350000.0,450000.0,930000.0,210000.0,1350000.0,450000.0,930000.0,210000.0,,,,,0.0,0.0,0.0,0.0,0.0,3.0,1350000.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",93873064.0,113142760.0,372.0,296.0,58.37,41.63,3.0,37.0,44.0,45.0,40.0,29.0,21.0,16.0,4.0,6.0,,2.0,202.0,41.0,,245.0,2.933333333333333,20.0,26.0,373.0,618.0,55.95497835497835,407.36666666666673,-0.2,81.5413605442177,407.36666666666673,2.933333333333333,245.0,264.0,239.0,-7.196969696969703,2.510460251046021,10.483870967741936,3
8b07ff1d2f2c63bcaa0b6bdc2c44e117916d9f87396a0148a5bf8e513797d358,70825,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,41.85205479452055,> 20,False,False,False,False,False,2005-09-30,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,101.0,28.0,False,6.0,28.0,101.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,4186578.0,1259.03,LESTE MARANHENSE,CAXIAS,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 500.000.000,01 A 1 BILHAO DE REAIS","DE R$ 500.000.000,01 A 1 BILHAO DE REAIS",672335300.0,673475300.0,1612.0,6622.0,35.79,64.21,,25.0,244.0,559.0,1027.0,1091.0,1065.0,895.0,810.0,906.0,3.0,545.0,1283.0,4791.0,,6622.0,25.16666666666667,0.0,0.0,1615.0,8242.0,121.42787841945274,5014.966666666666,-9.166666666666666,126.56445349831505,586.2333333333332,25.16666666666667,6627.0,6627.0,6927.0,0.0,-4.330879168471203,0.0,3
2d70b53883b828f5abff6ac44a41b236bcd4554d65ff5816ce120efc7eeffefb,72146,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,COMERCIO E REPARACAO DE VEICULOS,COMERCIO,16.832876712328765,15 a 20,False,False,False,False,False,2005-08-20,False,True,False,NAO,COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,1.0,0.0,False,,0.0,6.0,,,,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,13024.0,,CENTRO AMAZONENSE,TEFE,True,3.0,2.0,1.0,51.0,62.0,40.0,2.0,,2.0,,2.0,,,,,1.0,0.0,0.0,0.0,0.0,4.569472963723476,4.569472963723476,4.569472963723476,21.0,46.0,21.0,21.0,0.0,0.0,0.0,0.0,216.06190476190469,440.4333333333333,12.233333333333333,12.233333333333333,440.4333333333333,216.06190476190469,,,,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,6.0,2.0,7.0,0.0,0.0,14.0,7.0,0.0,1235.0,1502.0,93.875,319.0,1.0,84568665.80078125,5285541.612548828,17247556.0,61819.2,101733797.80078124,6358362.362548827,18648792.0,61819.2,380000471.4921875,18095260.547247026,86237784.0,123638.4,467609927.4921875,22267139.40438988,90441490.0,123638.4,34.0,3.0909090909090913,6.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,380000471.4921875,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",15145704.0,24047668.0,134.0,98.0,51.79,48.21,,11.0,16.0,15.0,5.0,5.0,3.0,,,1.0,,1.0,46.0,9.0,,56.0,4.4,8.0,15.0,135.0,192.0,34.926352530541,190.66666666666663,-0.03333333333333333,57.29883040935672,190.66666666666663,4.4,57.0,64.0,60.0,-10.9375,-5.000000000000004,24.793388429752067,1
61f63dac76901fbafec4d97317900dbc06252f7c36c958d1892b3dd3a0ace272,73028,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.854794520547955,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,2.0,0.0,False,,0.0,2.0,,,,False,PI,VERMELHO,ACIMA DE 1 ANO,48.0,MEDIA,BOA,False,64657.0,527.5,SUDOESTE PIAUIENSE,ALTO PARNAIBA PIAUIENSE,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",25397388.0,27257388.0,62.0,174.0,39.08,60.92,,,2.0,8.0,35.0,30.0,30.0,29.0,21.0,19.0,,6.0,55.0,113.0,,174.0,62.73333333333333,0.0,0.0,62.0,236.0,177.81021276595746,5014.966666666666,5.1,186.05440613026815,433.9333333333333,62.73333333333333,174.0,174.0,174.0,0.0,0.0,0.0,2
358863bb017fa3c1236fb97c07638bc331ccaa8c53fdb65c70e107f2eb1b05e1,73516,True,SOCIEDADE EMPRESARIA LIMITADA,PI,ENTIDADES EMPRESARIAIS,COMERCIO E REPARACAO DE VEICULOS,COMERCIO,21.265753424657536,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,24.0,0.0,False,1.0,0.0,29.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,882836.0,842.26,SUDOESTE PIAUIENSE,FLORIANO,True,2.0,2.0,0.0,63.5,81.0,46.0,2.0,,2.0,,1.0,,,,,,,,,,,,,6.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,81.84444444444446,209.2,3.1,3.1,209.2,81.84444444444446,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,4.0,2.0,0.0,64.0,64.0,21.33333333333333,59.0,0.0,3173385.65625,1586692.828125,2946715.2,226670.4,3173385.65625,1586692.828125,2946715.2,226670.4,15606916.8125,3901729.203125,14733576.0,210000.0,15606916.8125,3901729.203125,14733576.0,210000.0,,,,,0.0,0.0,0.0,0.0,0.0,6.0,15606916.8125,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",20503368.0,43504050.0,225.0,147.0,73.02,26.98,,9.0,15.0,10.0,11.0,11.0,2.0,2.0,3.0,,,4.0,49.0,10.0,,63.0,3.9,8.0,12.0,225.0,288.0,54.484027777777754,5014.966666666666,-0.3,72.14867724867726,253.46666666666667,3.9,63.0,69.0,95.0,-8.695652173913047,-33.6842105263158,18.46153846153846,5
c91d06273347df119e372452b7f56a96d1364b026f8b05227f88da293af05e83,74550,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,27.358904109589037,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,6.0,2.0,False,1.0,2.0,10.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,354079.0,1333.14,SUL MARANHENSE,PORTO FRANCO,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",148932750.0,150792750.0,833.0,911.0,34.14,65.86,,1.0,23.0,87.0,114.0,181.0,146.0,148.0,106.0,105.0,,189.0,402.0,320.0,,911.0,29.3,0.0,0.0,834.0,1745.0,112.06794651384917,5014.966666666666,-8.7,154.640834248079,473.13333333333327,31.7,911.0,911.0,1197.0,0.0,-23.893065998329156,0.0,2
283b311bc9e205d4d0f68a12cee8420053b4c8fb3fd0836f92b9aeb97bde82cc,74861,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.865753424657534,> 20,False,False,False,False,False,2005-10-07,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,0.0,3.0,False,,3.0,0.0,,,,False,PI,AZUL,ACIMA DE 1 ANO,23.0,ALTA,,False,,871.98,SUDESTE PIAUIENSE,PICOS,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",20760948.0,20760948.0,60.0,186.0,43.55,56.45,,1.0,6.0,19.0,34.0,35.0,35.0,24.0,19.0,13.0,,31.0,87.0,68.0,,186.0,35.4,0.0,0.0,60.0,246.0,174.30203252032513,5014.966666666666,21.466666666666665,146.6293906810036,443.23333333333335,35.4,186.0,186.0,186.0,0.0,0.0,0.0,0
b17a9262a904fbb2786a325f64e87a5123f995fb53859f1aa1d34c3ae1cc7c0b,76340,True,MUNICIPIO,AM,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.41095890410959,> 20,False,False,False,False,False,2004-12-31,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,0.0,0.0,False,10.0,0.0,0.0,,,,False,AM,LARANJA,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,,1473.79,CENTRO AMAZONENSE,COARI,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 300.000.000,01 A R$ 500.000.000,00","DE R$ 300.000.000,01 A R$ 500.000.000,00",490741400.0,490741400.0,1417.0,5241.0,39.3,60.7,1.0,57.0,179.0,580.0,1047.0,1088.0,804.0,604.0,413.0,469.0,7.0,1041.0,3054.0,1140.0,,5242.0,25.2,0.0,0.0,1420.0,6669.0,139.92199297188745,5014.966666666666,0.0,118.57164539277323,617.6666666666666,25.2,5249.0,5249.0,5249.0,0.0,0.0,0.0,0
b4d788a842627fbac3f48ac457b9ab35df671ec6e915f7ccf810315a5ac6cc0c,77045,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,SERVICOS ADMINISTRATIVOS,SERVIÇO,25.441095890410963,> 20,False,False,False,False,False,2001-08-05,False,False,True,SIM,SELECAO AGENCIAMENTO E LOCACAO DE MAO DE OBRA,ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,False,False,True,,,9.0,0.0,False,,0.0,9.0,,,,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,649979.0,3285.24,CENTRO AMAZONENSE,MANAUS,True,2.0,2.0,0.0,47.0,48.0,46.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",64240452.0,64240452.0,726.0,410.0,50.73,49.27,2.0,40.0,75.0,68.0,61.0,50.0,53.0,33.0,11.0,17.0,,60.0,232.0,118.0,,410.0,2.2666666666666666,76.0,52.0,726.0,1137.0,39.78791079812208,309.53333333333336,-0.36666666666666653,50.1403892944039,309.53333333333336,2.2666666666666666,411.0,396.0,380.0,3.787878787878785,8.157894736842099,13.032581453634085,0
dd513801d5a759fd0bdf50e159ed7a279f19d40b4d304b0100122ec2e6891ae4,77130,True,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,AM,OUTROS,COMERCIO VAREJISTA,COMERCIO,13.035616438356163,10 a 15,False,False,False,False,False,2005-10-18,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,7.0,0.0,False,2.0,0.0,7.0,,,,False,AM,VERDE,ACIMA DE 1 ANO,24.0,ALTA,BOA,False,182004.0,6527.18,CENTRO AMAZONENSE,MANAUS,False,2.0,2.0,0.0,52.0,52.0,52.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,327.03333333333336,327.03333333333336,327.03333333333336,327.03333333333336,327.03333333333336,327.03333333333336,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,41.0,41.0,41.0,41.0,1875182.375,1875182.375,1875182.4,1875182.4,2658225.5,2658225.5,2658225.5,2658225.5,3750364.75,3750364.75,3750364.8,3750364.8,5316451.0,5316451.0,5316451.0,5316451.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3750364.75,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",37194550.0,47951092.0,194.0,169.0,25.22,74.78,,10.0,33.0,26.0,20.0,11.0,7.0,6.0,1.0,1.0,,4.0,73.0,38.0,,115.0,2.066666666666667,37.0,19.0,194.0,311.0,40.313076098606615,5065.733333333334,-0.7666666666666667,40.35470085470089,172.06666666666663,2.066666666666667,117.0,99.0,99.0,18.181818181818187,18.181818181818187,17.592592592592588,6
d7ac6b08873a9536cbaae795f1f89bf047af08b1959d8f81c87c517c1c12a2bb,78403,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.835616438356166,> 20,False,False,False,False,False,2005-10-07,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,3.0,9.0,False,,9.0,3.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,902747.0,,SUDESTE PIAUIENSE,PICOS,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",30497472.0,30497472.0,26.0,199.0,39.7,60.3,,,16.0,25.0,29.0,38.0,36.0,23.0,24.0,8.0,,28.0,82.0,89.0,,199.0,30.33333333333333,0.0,0.0,26.0,225.0,261.00207407407413,5014.966666666666,5.433333333333334,160.71557788944727,263.7,30.33333333333333,199.0,199.0,199.0,0.0,0.0,0.0,0
f9657d3dca78c3d1a6f26f22379ef83aee9d4ecec1969970369c84bf90290747,78558,True,SOCIEDADE EMPRESARIA LIMITADA,PI,ENTIDADES EMPRESARIAIS,SERVICOS DE EDUCACAO,SERVIÇO,36.6,> 20,False,False,False,False,False,2005-11-03,False,False,False,SIM,EDUCACAO,EDUCACAO,False,False,False,,,,,False,1.0,0.0,0.0,,,,False,PI,LARANJA,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,,3903.69,CENTRO NORTE PIAUIENSE,TERESINA,True,6.0,6.0,0.0,45.16666666666666,61.0,30.0,6.0,,3.0,3.0,,,,,,,,,,,,,,16.0,26.0,16.0,16.0,0.0,0.0,0.0,0.0,160.63333333333333,494.76666666666665,4.8,4.8,494.76666666666665,160.63333333333333,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,1.0,9.0,1.0,1.0,3.0,7.0,4.0,136.0,136.0,13.6,101.0,0.0,8160134.599609375,906681.6221788195,6326165.0,20606.4,8160134.599609375,906681.6221788195,6326165.0,20606.4,21489117.63671875,1343069.852294922,15815412.0,41212.8,21909117.63671875,1369319.852294922,15815412.0,41212.8,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,21489117.63671875,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",43943148.0,43943148.0,186.0,203.0,12.81,87.19,3.0,9.0,32.0,43.0,39.0,30.0,28.0,12.0,6.0,1.0,,21.0,69.0,113.0,,203.0,6.2,24.0,10.0,186.0,390.0,59.55946872322195,392.4333333333333,-0.03333333333333333,89.70457516339873,392.4333333333333,6.2,204.0,188.0,223.0,8.51063829787233,-8.520179372197312,5.076142131979696,1
da68f34d7516504501eefff109ce7df831d5dc9f35952ae2cdb14a4fd3377890,79144,True,SOCIEDADE EMPRESARIA LIMITADA,PI,ENTIDADES EMPRESARIAIS,SERVICOS DE EDUCACAO,SERVIÇO,39.249315068493146,> 20,False,False,False,False,True,2005-11-03,False,False,True,SIM,EDUCACAO,EDUCACAO,False,False,False,,,,,False,,0.0,0.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,,3654.23,CENTRO NORTE PIAUIENSE,TERESINA,True,2.0,2.0,0.0,52.0,66.0,38.0,2.0,,2.0,,,,,,,,,,,,,,,5.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,324.11333333333334,465.6,214.16666666666663,214.16666666666663,465.6,324.11333333333334,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,1.0,1.0,22.0,22.0,4.4,8.0,0.0,1360022.38671875,340005.5966796875,494553.6,61819.2,1360022.38671875,340005.5966796875,494553.6,61819.2,3733694.4609375,746738.8921875,1298203.2,123638.4,4663694.4609375,932738.8921875,2228203.2,123638.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3733694.4609375,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",15145704.0,15145704.0,30.0,95.0,48.42,51.58,,1.0,5.0,15.0,13.0,11.0,13.0,8.0,7.0,22.0,,7.0,9.0,79.0,,95.0,2.933333333333333,3.0,0.0,30.0,126.0,102.30211640211643,392.53333333333336,2.933333333333333,114.46423611111109,392.53333333333336,2.933333333333333,96.0,93.0,96.0,3.2258064516129004,0.0,0.0,1
