id,Unnamed: 0,fl_matriz,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_empresa_anos,idade_emp_cat,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,dt_situacao,fl_st_especial,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_spa,fl_antt,fl_veiculo,vl_total_tancagem,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,fl_optante_simples,qt_art,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,vl_total_tancagem_grupo,vl_total_veiculos_antt_grupo,vl_potenc_cons_oleo_gas,fl_optante_simei,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,nu_meses_rescencia,de_nivel_atividade,de_indicador_telefone,fl_simples_irregular,vl_frota,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,fl_passivel_iss,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,qt_socios_st_suspensa,qt_socios_masculino,qt_socios_feminino,qt_socios_pep,qt_alteracao_socio_total,qt_alteracao_socio_90d,qt_alteracao_socio_180d,qt_alteracao_socio_365d,qt_socios_pj_ativos,qt_socios_pj_nulos,qt_socios_pj_baixados,qt_socios_pj_suspensos,qt_socios_pj_inaptos,vl_idade_media_socios_pj,vl_idade_maxima_socios_pj,vl_idade_minima_socios_pj,qt_coligados,qt_socios_coligados,qt_coligados_matriz,qt_coligados_ativo,qt_coligados_baixada,qt_coligados_inapta,qt_coligados_suspensa,qt_coligados_nula,idade_media_coligadas,idade_maxima_coligadas,idade_minima_coligadas,coligada_mais_nova_ativa,coligada_mais_antiga_ativa,idade_media_coligadas_ativas,coligada_mais_nova_baixada,coligada_mais_antiga_baixada,idade_media_coligadas_baixadas,qt_coligados_sa,qt_coligados_me,qt_coligados_mei,qt_coligados_ltda,qt_coligados_epp,qt_coligados_norte,qt_coligados_sul,qt_coligados_nordeste,qt_coligados_centro,qt_coligados_sudeste,qt_coligados_exterior,qt_ufs_coligados,qt_regioes_coligados,qt_ramos_coligados,qt_coligados_industria,qt_coligados_agropecuaria,qt_coligados_comercio,qt_coligados_serviço,qt_coligados_ccivil,qt_funcionarios_coligados,qt_funcionarios_coligados_gp,media_funcionarios_coligados_gp,max_funcionarios_coligados_gp,min_funcionarios_coligados_gp,vl_folha_coligados,media_vl_folha_coligados,max_vl_folha_coligados,min_vl_folha_coligados,vl_folha_coligados_gp,media_vl_folha_coligados_gp,max_vl_folha_coligados_gp,min_vl_folha_coligados_gp,faturamento_est_coligados,media_faturamento_est_coligados,max_faturamento_est_coligados,min_faturamento_est_coligados,faturamento_est_coligados_gp,media_faturamento_est_coligados_gp,max_faturamento_est_coligados_gp,min_faturamento_est_coligados_gp,total_filiais_coligados,media_filiais_coligados,max_filiais_coligados,min_filiais_coligados,qt_coligados_atividade_alto,qt_coligados_atividade_medio,qt_coligados_atividade_baixo,qt_coligados_atividade_mt_baixo,qt_coligados_atividade_inativo,qt_coligadas,sum_faturamento_estimado_coligadas,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_ex_funcionarios,qt_funcionarios_grupo,percent_func_genero_masc,percent_func_genero_fem,idade_ate_18,idade_de_19_a_23,idade_de_24_a_28,idade_de_29_a_33,idade_de_34_a_38,idade_de_39_a_43,idade_de_44_a_48,idade_de_49_a_53,idade_de_54_a_58,idade_acima_de_58,grau_instrucao_macro_analfabeto,grau_instrucao_macro_escolaridade_fundamental,grau_instrucao_macro_escolaridade_media,grau_instrucao_macro_escolaridade_superior,grau_instrucao_macro_desconhecido,total,meses_ultima_contratacaco,qt_admitidos_12meses,qt_desligados_12meses,qt_desligados,qt_admitidos,media_meses_servicos_all,max_meses_servicos_all,min_meses_servicos_all,media_meses_servicos,max_meses_servicos,min_meses_servicos,qt_funcionarios,qt_funcionarios_12meses,qt_funcionarios_24meses,tx_crescimento_12meses,tx_crescimento_24meses,tx_rotatividade,qt_filiais
ed84d9457ccc910aea7f30e66b68fdbdc9463cb95c4492304f3b874272983fbf,231356,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,COMERCIO POR ATACADO,COMERCIO,27.93424657534247,> 20,False,False,False,False,False,2005-09-24,False,True,True,SIM,COMERCIO POR ATACADO EXCETO VEICULOS AUTOMOTORES E MOTOCICLETAS,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,True,True,,,2.0,2.0,False,,2.0,2.0,,,2.0,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,123046.0,4000.14,LESTE POTIGUAR,NATAL,True,2.0,1.0,1.0,49.0,49.0,49.0,1.0,,1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,1.4127310061601643,1.4127310061601643,1.4127310061601643,5.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,61.66666666666666,175.2,17.2,17.2,175.2,61.66666666666666,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,94.0,97.0,48.5,73.0,24.0,6264345.5,3132172.75,4409769.5,1854576.0,6408590.5,3204295.25,4554014.5,1854576.0,15363576.0,3072715.2,11024424.0,210000.0,15652066.0,3130413.2,11312914.0,210000.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,15363576.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",31527792.0,33740548.0,251.0,107.0,73.47,26.53,,9.0,19.0,32.0,19.0,4.0,7.0,5.0,1.0,2.0,1.0,12.0,58.0,27.0,,98.0,2.6333333333333333,28.0,38.0,251.0,349.0,32.21900668576889,186.6,-0.3333333333333333,46.30306122448975,186.6,2.6333333333333333,98.0,111.0,138.0,-11.711711711711715,-28.985507246376805,36.89320388349515,3
e8f6e13e4e0b9118f3b3c2258486146a0a97a211daea98de379ea4003e1a41d8,225058,True,SOCIEDADE EMPRESARIA LIMITADA,PI,ENTIDADES EMPRESARIAIS,SERVICOS DE SAUDE,SERVIÇO,23.145205479452056,> 20,False,False,False,False,False,2005-04-16,False,False,False,SIM,ATIVIDADES DE ATENCAO A SAUDE HUMANA,SAUDE HUMANA E SERVICOS SOCIAIS,False,False,True,,,3.0,0.0,False,,0.0,3.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,22.0,ALTA,BOA,False,117359.0,2361.38,CENTRO NORTE PIAUIENSE,TERESINA,True,2.0,2.0,0.0,55.0,56.0,54.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,13.0,15.0,13.0,13.0,0.0,0.0,0.0,0.0,184.1923076923077,445.3,11.766666666666667,11.766666666666667,445.3,184.1923076923077,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,3.0,7.0,3.0,427.0,427.0,47.444444444444436,203.0,0.0,30312015.546875,3789001.943359375,17577260.0,123638.4,30312015.546875,3789001.943359375,17577260.0,123638.4,77050614.34375,5926970.334134615,43943148.0,210000.0,92600614.34375,7123124.180288463,43943148.0,210000.0,20.0,5.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,77050614.34375,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",15815412.0,15815412.0,109.0,101.0,24.75,75.25,,8.0,14.0,16.0,12.0,18.0,12.0,7.0,9.0,5.0,1.0,15.0,71.0,14.0,,101.0,2.933333333333333,12.0,8.0,109.0,211.0,64.47187993680885,258.6,1.0333333333333334,95.95784313725493,258.6,2.933333333333333,102.0,98.0,103.0,4.081632653061228,-0.9708737864077666,8.0,0
b90bf253bcf920bb8b36e739fa4e1ba6fb08fc4c056845c7e64795c970f5e7ce,219285,True,SOCIEDADE EMPRESARIA LIMITADA,RO,ENTIDADES EMPRESARIAIS,COMERCIO POR ATACADO,COMERCIO,30.97808219178082,> 20,False,False,False,False,False,2005-10-22,False,True,True,NAO,COMERCIO POR ATACADO EXCETO VEICULOS AUTOMOTORES E MOTOCICLETAS,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,20.0,3.0,False,,5.0,22.0,,,,False,RO,VERDE,ACIMA DE 1 ANO,24.0,ALTA,BOA,False,521430.0,2043.59,,,True,2.0,2.0,0.0,64.5,66.0,63.0,2.0,,1.0,1.0,,,,,,,,,,,,,,7.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,195.39523809523808,406.4,60.06666666666667,60.06666666666667,406.4,195.39523809523808,,,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,3.0,3.0,0.0,41.0,55.0,13.75,30.0,1.0,2349129.57421875,587282.3935546875,1030320.0,61819.2,3214598.32421875,803649.5810546875,1895788.8,61819.2,7861622.34375,1123088.90625,3090960.0,185457.6,10458028.84375,1494004.1205357143,5687366.5,185457.6,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,7861622.34375,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",22460976.0,41636736.0,228.0,149.0,73.24,26.76,2.0,14.0,18.0,10.0,7.0,5.0,4.0,5.0,3.0,3.0,,9.0,46.0,16.0,,71.0,2.066666666666667,13.0,12.0,228.0,301.0,39.274197120708756,376.3,-0.36666666666666653,70.53744292237442,376.3,2.066666666666667,73.0,72.0,84.0,1.388888888888884,-13.095238095238091,16.551724137931036,8
9d7886e2878119450cc0d2b5585198ef04ae6bdfed886d03ef1f1ea279e38c93,214961,False,SOCIEDADE EMPRESARIA LIMITADA,PI,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,22.73150684931507,> 20,False,False,False,False,False,2005-11-03,False,False,False,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,176.0,70.0,23.0,,,False,PI,VERDE,ACIMA DE 1 ANO,22.0,ALTA,BOA,False,,2947.86,CENTRO NORTE PIAUIENSE,TERESINA,False,2.0,2.0,0.0,53.5,54.0,53.0,2.0,,1.0,1.0,,,,,,,,,,,,,,8.0,14.0,8.0,8.0,0.0,0.0,0.0,0.0,130.80416666666667,217.86666666666667,15.3,15.3,217.86666666666667,130.80416666666667,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,5.0,0.0,234.0,280.0,46.66666666666666,144.0,3.0,13950532.7421875,2325088.790364584,8366198.5,123638.4,16794216.2421875,2799036.040364584,8366198.5,123638.4,41746134.484375,5218266.810546875,27190144.0,210000.0,50277183.484375,6284647.935546875,27190144.0,210000.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00",ACIMA DE 1 BILHAO DE REAIS,29364120.0,1437275100.0,636.0,5557.0,49.52,50.48,2.0,9.0,26.0,22.0,22.0,13.0,8.0,1.0,2.0,,,7.0,92.0,6.0,,105.0,2.933333333333333,14.0,18.0,637.0,744.0,30.080152329749108,230.6,-0.6333333333333333,68.94330218068536,230.6,2.933333333333333,107.0,112.0,132.0,-4.46428571428571,-18.939393939393945,16.513761467889907,65
20307372533b9b6b60b355ade03829162fb8e64f3a6a53dc4fdae993420bb7a0,206455,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,38.44931506849315,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,0.0,1.0,False,,1.0,0.0,,,,False,MA,AZUL,ACIMA DE 1 ANO,26.0,ALTA,,False,173900.0,552.94,LESTE MARANHENSE,CHAPADAS DO ALTO ITAPECURU,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",67331410.0,67331410.0,91.0,513.0,31.77,68.23,,2.0,6.0,42.0,70.0,99.0,94.0,65.0,69.0,66.0,,93.0,326.0,94.0,,513.0,23.86666666666667,0.0,0.0,91.0,604.0,275.0853752759385,5014.966666666666,6.066666666666666,203.80903183885616,533.5,23.86666666666667,513.0,513.0,514.0,0.0,-0.1945525291828787,0.0,0
825dd0f82c9a76a76e6858813c1bb1dc3ddd4720b914d1343b410fca65e96cfb,202626,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,SERVICOS DE ALOJAMENTO/ALIMENTACAO,SERVIÇO,21.841095890410962,> 20,False,False,False,False,False,2005-04-30,False,True,False,SIM,ALIMENTACAO,ALOJAMENTO E ALIMENTACAO,False,True,True,,,19.0,2.0,False,1.0,2.0,19.0,,,,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,768580.0,739.64,LESTE POTIGUAR,NATAL,True,2.0,2.0,0.0,55.0,61.0,49.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",14475996.0,14685996.0,210.0,94.0,70.21,29.79,,3.0,17.0,19.0,13.0,22.0,8.0,7.0,2.0,3.0,,21.0,53.0,20.0,,94.0,2.433333333333333,18.0,20.0,210.0,304.0,25.68837719298247,124.66666666666669,0.0,44.645390070922005,124.66666666666669,2.433333333333333,94.0,98.0,101.0,-4.081632653061228,-6.930693069306925,21.05263157894737,2
328f2895c10acb688bd668b27e5ec8fc4672b9017a4bbacc4b87ada13fa6d562,197692,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,COMERCIO POR ATACADO,COMERCIO,26.454794520547942,> 20,False,False,False,False,False,2005-10-22,False,False,True,SIM,COMERCIO POR ATACADO EXCETO VEICULOS AUTOMOTORES E MOTOCICLETAS,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,7.0,0.0,False,,0.0,7.0,,,,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,383445.0,1097.27,CENTRO AMAZONENSE,MANAUS,False,3.0,3.0,0.0,56.0,61.0,51.0,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",21945816.0,21945816.0,150.0,77.0,59.74,40.26,,19.0,17.0,6.0,8.0,12.0,7.0,6.0,2.0,,,1.0,62.0,14.0,,77.0,2.2666666666666666,40.0,25.0,150.0,228.0,18.12587719298245,110.46666666666668,-0.7666666666666667,29.39957264957263,110.46666666666668,2.2666666666666666,78.0,67.0,67.0,16.417910447761198,16.417910447761198,35.460992907801426,1
cf81809a9b797f013a740e49e8ff35b2008d86754e3ce71b57d3ab780dcd0208,185370,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,47.186301369863024,> 20,False,False,False,False,False,2005-06-11,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,False,,,,,False,,0.0,0.0,,,,False,MA,AZUL,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,,361.93,OESTE MARANHENSE,GURUPI,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",59810076.0,60020076.0,24.0,357.0,37.82,62.18,,,21.0,50.0,54.0,62.0,60.0,61.0,22.0,27.0,,30.0,207.0,120.0,,357.0,30.23333333333333,0.0,0.0,24.0,381.0,230.56692913385842,5014.966666666666,1.0333333333333334,158.60317460317444,580.8333333333334,30.23333333333333,357.0,357.0,364.0,0.0,-1.9230769230769276,0.0,1
5d9a7ce307bce6eb443222eb3953a60fe45df4f1dc52e97ec4ddfe2bed799280,183492,True,SOCIEDADE EMPRESARIA LIMITADA,PI,ENTIDADES EMPRESARIAIS,INDUSTRIA DA CONSTRUCAO,CONSTRUÇÃO CIVIL,21.13150684931507,> 20,False,False,False,False,False,2003-03-15,False,True,True,SIM,CONSTRUCAO DE EDIFICIOS,CONSTRUCAO,False,False,True,,,3.0,9.0,False,12.0,9.0,3.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,221947.0,1939.8,CENTRO NORTE PIAUIENSE,TERESINA,True,3.0,3.0,0.0,51.33333333333334,71.0,40.0,3.0,,1.0,2.0,,,,,,,,,,,,,,8.0,11.0,8.0,8.0,0.0,0.0,0.0,0.0,115.5125,231.8,64.0,64.0,231.8,115.5125,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0,6.0,56.0,56.0,14.0,40.0,0.0,3688545.712890625,1229515.2376302085,2802470.5,20606.4,3688545.712890625,1229515.2376302085,2802470.5,20606.4,9147091.42578125,1143386.4282226562,5604941.0,41212.8,9567091.421875,1195886.427734375,5814941.0,210000.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,9147091.42578125,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",50434164.0,51274164.0,2846.0,316.0,92.72,7.28,,15.0,35.0,51.0,50.0,40.0,41.0,34.0,22.0,28.0,6.0,240.0,54.0,16.0,,316.0,2.933333333333333,30.0,8.0,2847.0,3164.0,15.80343773067595,147.13333333333333,-1.0333333333333334,43.94195583596217,142.9,2.933333333333333,317.0,295.0,718.0,7.457627118644061,-55.84958217270195,2.6143790849673203,4
6b552abc3acd22e93c6d2155f76979e7d2f55ed2badc3bf2f299f01ebbae2cd7,169924,True,SOCIEDADE EMPRESARIA LIMITADA,PI,ENTIDADES EMPRESARIAIS,INDUSTRIA DA CONSTRUCAO,CONSTRUÇÃO CIVIL,19.128767123287673,15 a 20,False,False,False,False,False,2005-11-03,False,False,True,SIM,CONSTRUCAO DE EDIFICIOS,CONSTRUCAO,False,False,True,,,9.0,3.0,False,1.0,3.0,9.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,331850.0,,CENTRO NORTE PIAUIENSE,TERESINA,True,2.0,2.0,0.0,40.5,51.0,30.0,2.0,,1.0,1.0,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,21.322222222222226,26.93333333333333,13.733333333333333,13.733333333333333,26.93333333333333,21.322222222222226,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,2790000.0,930000.0,930000.0,930000.0,2790000.0,930000.0,930000.0,930000.0,,,,,0.0,0.0,0.0,0.0,0.0,3.0,2790000.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",16897248.0,16897248.0,423.0,124.0,97.58,2.42,,6.0,15.0,16.0,18.0,26.0,17.0,8.0,6.0,12.0,,19.0,101.0,4.0,,124.0,19.466666666666665,0.0,1.0,424.0,548.0,17.2776758409786,214.86666666666667,-0.7666666666666667,42.920967741935506,214.86666666666667,19.466666666666665,124.0,125.0,181.0,-0.8000000000000007,-31.491712707182323,0.8032128514056225,0
f5bdef0c2d101c37138a29b6a8f688bcd4f90b82c6bbe07e46a58561360fb95f,82014,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,SERVICOS ADMINISTRATIVOS,SERVIÇO,25.71232876712329,> 20,False,False,False,False,False,2002-08-10,False,True,True,SIM,SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS,ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,False,False,False,,,,,True,,0.0,0.0,,,,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,,3305.02,LESTE POTIGUAR,NATAL,True,2.0,2.0,0.0,58.0,70.0,46.0,2.0,,,2.0,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,384.6,384.6,384.6,384.6,384.6,384.6,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,210000.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",11797164.0,11797164.0,260.0,81.0,56.79,43.21,,7.0,9.0,13.0,17.0,18.0,8.0,5.0,3.0,1.0,1.0,52.0,28.0,,,81.0,5.966666666666668,10.0,23.0,260.0,341.0,42.29647058823529,334.73333333333335,0.4666666666666667,74.15802469135801,334.73333333333335,5.966666666666668,81.0,94.0,119.0,-13.829787234042554,-31.932773109243694,26.285714285714285,0
c95a0b1e2f396e63814da58da7c62a5b592d2beee1fe4294b829557cb186ee4a,23445,True,MUNICIPIO,AM,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,41.389041095890406,> 20,False,False,False,False,False,2005-09-10,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,False,,,,,False,4.0,0.0,0.0,,,,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,,767.81,CENTRO AMAZONENSE,ITACOATIARA,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",133065820.0,133065820.0,549.0,1140.0,50.35,49.65,,12.0,66.0,131.0,189.0,178.0,203.0,135.0,108.0,118.0,,10.0,1106.0,24.0,,1140.0,26.23333333333333,0.0,0.0,551.0,1694.0,105.18600749950652,5014.966666666666,-1.0666666666666669,112.69148439778351,496.6,26.23333333333333,1143.0,1143.0,1143.0,0.0,0.0,0.0,1
ead600b940dcd6935b14ae586fc6e14b7c707429b5000a81bc9c8ae2256ab70b,19065,True,SOCIEDADE EMPRESARIA LIMITADA,MA,ENTIDADES EMPRESARIAIS,INDUSTRIA DA CONSTRUCAO,CONSTRUÇÃO CIVIL,17.254794520547946,15 a 20,False,False,False,False,False,2001-07-31,False,True,True,SIM,CONSTRUCAO DE EDIFICIOS,CONSTRUCAO,False,False,True,,,12.0,7.0,False,136.0,7.0,12.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,276834.0,5985.49,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,True,3.0,3.0,0.0,56.0,56.0,56.0,1.0,,1.0,,,,,,,,,,,,,,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,54.96666666666667,90.23333333333332,44.3,44.3,90.23333333333332,54.96666666666667,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,13.0,13.0,13.0,13.0,13.0,803649.625,803649.625,803649.6,803649.6,803649.625,803649.625,803649.6,803649.6,3377299.25,562883.2083333335,1607299.2,210000.0,3377299.25,562883.2083333335,1607299.2,210000.0,,,,,0.0,0.0,0.0,0.0,0.0,6.0,3377299.25,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",38070324.0,38700324.0,5897.0,261.0,92.34,7.66,1.0,34.0,48.0,42.0,35.0,27.0,26.0,19.0,18.0,11.0,3.0,172.0,71.0,15.0,,261.0,2.066666666666667,145.0,50.0,5900.0,6169.0,61.60591955887126,5064.7,-10.166666666666666,25.424659231722437,143.46666666666667,2.066666666666667,269.0,169.0,457.0,59.17159763313609,-41.13785557986871,22.573363431151247,3
e0e30840e8517e89c1c0d09dfd8ba955222e1aa94127d58229094024ba426d26,13731,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,15.953424657534244,15 a 20,False,False,False,False,False,2005-11-03,False,False,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,2.0,2.0,False,2.0,2.0,2.0,,,,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,103815.0,4341.5,CENTRO AMAZONENSE,MANAUS,False,2.0,2.0,0.0,50.0,56.0,44.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",18030600.0,18030600.0,290.0,57.0,80.7,19.3,,9.0,11.0,11.0,10.0,12.0,4.0,,,,,2.0,52.0,3.0,,57.0,3.0,8.0,6.0,290.0,347.0,17.766858789625353,178.46666666666667,-0.6,47.38070175438596,178.46666666666667,3.0,57.0,57.0,72.0,0.0,-20.833333333333336,10.714285714285714,0
