id,Unnamed: 0,fl_matriz,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_empresa_anos,idade_emp_cat,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,dt_situacao,fl_st_especial,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_spa,fl_antt,fl_veiculo,vl_total_tancagem,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,fl_optante_simples,qt_art,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,vl_total_tancagem_grupo,vl_total_veiculos_antt_grupo,vl_potenc_cons_oleo_gas,fl_optante_simei,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,nu_meses_rescencia,de_nivel_atividade,de_indicador_telefone,fl_simples_irregular,vl_frota,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,fl_passivel_iss,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,qt_socios_st_suspensa,qt_socios_masculino,qt_socios_feminino,qt_socios_pep,qt_alteracao_socio_total,qt_alteracao_socio_90d,qt_alteracao_socio_180d,qt_alteracao_socio_365d,qt_socios_pj_ativos,qt_socios_pj_nulos,qt_socios_pj_baixados,qt_socios_pj_suspensos,qt_socios_pj_inaptos,vl_idade_media_socios_pj,vl_idade_maxima_socios_pj,vl_idade_minima_socios_pj,qt_coligados,qt_socios_coligados,qt_coligados_matriz,qt_coligados_ativo,qt_coligados_baixada,qt_coligados_inapta,qt_coligados_suspensa,qt_coligados_nula,idade_media_coligadas,idade_maxima_coligadas,idade_minima_coligadas,coligada_mais_nova_ativa,coligada_mais_antiga_ativa,idade_media_coligadas_ativas,coligada_mais_nova_baixada,coligada_mais_antiga_baixada,idade_media_coligadas_baixadas,qt_coligados_sa,qt_coligados_me,qt_coligados_mei,qt_coligados_ltda,qt_coligados_epp,qt_coligados_norte,qt_coligados_sul,qt_coligados_nordeste,qt_coligados_centro,qt_coligados_sudeste,qt_coligados_exterior,qt_ufs_coligados,qt_regioes_coligados,qt_ramos_coligados,qt_coligados_industria,qt_coligados_agropecuaria,qt_coligados_comercio,qt_coligados_serviço,qt_coligados_ccivil,qt_funcionarios_coligados,qt_funcionarios_coligados_gp,media_funcionarios_coligados_gp,max_funcionarios_coligados_gp,min_funcionarios_coligados_gp,vl_folha_coligados,media_vl_folha_coligados,max_vl_folha_coligados,min_vl_folha_coligados,vl_folha_coligados_gp,media_vl_folha_coligados_gp,max_vl_folha_coligados_gp,min_vl_folha_coligados_gp,faturamento_est_coligados,media_faturamento_est_coligados,max_faturamento_est_coligados,min_faturamento_est_coligados,faturamento_est_coligados_gp,media_faturamento_est_coligados_gp,max_faturamento_est_coligados_gp,min_faturamento_est_coligados_gp,total_filiais_coligados,media_filiais_coligados,max_filiais_coligados,min_filiais_coligados,qt_coligados_atividade_alto,qt_coligados_atividade_medio,qt_coligados_atividade_baixo,qt_coligados_atividade_mt_baixo,qt_coligados_atividade_inativo,qt_coligadas,sum_faturamento_estimado_coligadas,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_ex_funcionarios,qt_funcionarios_grupo,percent_func_genero_masc,percent_func_genero_fem,idade_ate_18,idade_de_19_a_23,idade_de_24_a_28,idade_de_29_a_33,idade_de_34_a_38,idade_de_39_a_43,idade_de_44_a_48,idade_de_49_a_53,idade_de_54_a_58,idade_acima_de_58,grau_instrucao_macro_analfabeto,grau_instrucao_macro_escolaridade_fundamental,grau_instrucao_macro_escolaridade_media,grau_instrucao_macro_escolaridade_superior,grau_instrucao_macro_desconhecido,total,meses_ultima_contratacaco,qt_admitidos_12meses,qt_desligados_12meses,qt_desligados,qt_admitidos,media_meses_servicos_all,max_meses_servicos_all,min_meses_servicos_all,media_meses_servicos,max_meses_servicos,min_meses_servicos,qt_funcionarios,qt_funcionarios_12meses,qt_funcionarios_24meses,tx_crescimento_12meses,tx_crescimento_24meses,tx_rotatividade,qt_filiais
4e87f01360ff63f3723ec5b6a188cdd9cd5205f3574551e0f0f99156635b4c74,82758,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.854794520547955,> 20,False,False,False,False,False,2005-10-22,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,11.0,7.0,False,80.0,7.0,11.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,525015.0,801.27,CENTRO NORTE PIAUIENSE,VALENCA DO PIAUI,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",118589830.0,118589830.0,92.0,634.0,23.5,76.5,,,5.0,25.0,53.0,99.0,123.0,135.0,96.0,98.0,,163.0,255.0,216.0,,634.0,33.333333333333336,0.0,0.0,93.0,727.0,219.10220385674893,5014.966666666666,0.7,224.6355941114609,578.2,33.333333333333336,634.0,634.0,645.0,0.0,-1.705426356589146,0.0,0
5317b65902700f9566ceb9e4b4f5ed1fa0098f805052f6cbd53bd35dd52698a0,58665,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.865753424657534,> 20,False,False,False,False,False,2004-02-14,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,14.0,7.0,False,6.0,7.0,14.0,,,,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,554029.0,674.81,AGRESTE POTIGUAR,AGRESTE POTIGUAR,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",125132370.0,125132370.0,172.0,897.0,40.13,59.87,,10.0,106.0,161.0,156.0,130.0,95.0,95.0,75.0,69.0,,142.0,488.0,267.0,,897.0,27.5,0.0,0.0,171.0,1070.0,116.61313982521835,5014.966666666666,-4.1,103.51724137931028,543.7333333333332,27.5,899.0,899.0,899.0,0.0,0.0,0.0,0
d46941127b3c63a14bfc9989007222dd34471022037a7b42cc11a78a035c90df,445552,False,SERVICO SOCIAL AUTONOMO,MA,ENTIDADES SEM FINS LUCRATIVOS,SERVICOS SOCIAIS,SERVIÇO,17.849315068493148,15 a 20,False,False,False,False,False,2005-11-03,False,False,False,SIM,SERVICOS DE ASSISTENCIA SOCIAL SEM ALOJAMENTO,SAUDE HUMANA E SERVICOS SOCIAIS,False,False,False,,,,,False,,6.0,13.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,22.0,ALTA,,False,,1539.19,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",30342924.0,110701520.0,161.0,511.0,40.0,60.0,1.0,1.0,2.0,22.0,26.0,23.0,20.0,17.0,10.0,8.0,,4.0,52.0,74.0,,130.0,3.3666666666666667,5.0,3.0,162.0,292.0,88.60114155251145,541.7666666666668,-0.6333333333333333,119.17641025641028,541.7666666666668,3.3666666666666667,130.0,128.0,160.0,1.5625,-18.75,2.3255813953488373,6
564abd56d9463691fbf1084a0587074d7d8b82f3b12a24160c0436532efd2515,444337,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,48.85753424657535,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,7.0,7.0,False,,7.0,7.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,720665.0,624.45,CENTRO MARANHENSE,MEDIO MEARIM,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",40182480.0,40182480.0,61.0,330.0,36.06,63.94,,,11.0,26.0,40.0,74.0,58.0,57.0,31.0,33.0,,66.0,95.0,169.0,,330.0,43.53333333333333,0.0,0.0,61.0,392.0,371.667772108843,5014.966666666666,8.133333333333333,185.44712990936526,261.96666666666664,43.53333333333333,331.0,331.0,331.0,0.0,0.0,0.0,1
b67e6a9c00f00ed5ee5207a7861cb2ac352b8ba9b5ef415c05064af97c739eea,303722,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.854794520547955,> 20,False,False,False,False,False,2005-10-28,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,1.0,3.0,False,5.0,3.0,1.0,,,,False,RN,AZUL,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,122310.0,423.44,OESTE POTIGUAR,UMARIZAL,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",22615524.0,22615524.0,27.0,144.0,27.08,72.92,,,,3.0,5.0,30.0,46.0,26.0,15.0,19.0,,37.0,74.0,33.0,,144.0,34.333333333333336,0.0,0.0,26.0,171.0,271.61289682539683,460.16666666666674,34.333333333333336,273.6774712643679,460.16666666666674,34.333333333333336,145.0,145.0,145.0,0.0,0.0,0.0,0
00990ce9e5ed028c985c70d79caf6bfafec0611deacee65001879ae201e5d36b,241317,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,"TRANSPORTE, ARMAZENAGEM E CORREIO",SERVIÇO,23.115068493150684,> 20,False,False,False,False,False,2005-08-27,False,False,False,SIM,TRANSPORTE TERRESTRE,TRANSPORTE ARMAZENAGEM E CORREIO,False,True,True,,,7.0,22.0,False,,22.0,7.0,,,44.0,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,430680.0,2799.81,LESTE POTIGUAR,NATAL,True,3.0,3.0,0.0,53.0,57.0,49.0,3.0,,2.0,1.0,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,94.56666666666666,94.56666666666666,94.56666666666666,94.56666666666666,94.56666666666666,94.56666666666666,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,168.0,168.0,168.0,168.0,168.0,12198989.0,12198989.0,12198989.0,12198989.0,12198989.0,12198989.0,12198989.0,12198989.0,60994944.0,60994944.0,60994944.0,60994944.0,60994944.0,60994944.0,60994944.0,60994944.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,60994944.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",19576080.0,19576080.0,273.0,124.0,95.16,4.84,2.0,12.0,13.0,22.0,22.0,14.0,21.0,12.0,4.0,2.0,,35.0,81.0,8.0,,124.0,2.3,14.0,15.0,273.0,397.0,29.42930310663307,187.7333333333333,-0.26666666666666666,56.48118279569892,109.86666666666666,2.3,124.0,125.0,140.0,-0.8000000000000007,-11.428571428571432,12.048192771084338,1
3eeab91fce96724fa85bb6f5125325f87e8d29af2cde656042c662e359b335f7,238492,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.871232876712327,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,3.0,0.0,False,,0.0,3.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,92161.0,695.61,SUL MARANHENSE,PORTO FRANCO,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",71143600.0,71353600.0,59.0,508.0,30.51,69.49,,,4.0,50.0,111.0,104.0,70.0,73.0,56.0,40.0,,45.0,288.0,175.0,,508.0,44.76666666666666,0.0,0.0,60.0,568.0,149.94074074074038,495.03333333333336,1.0,156.3846456692909,495.03333333333336,56.73333333333333,508.0,508.0,522.0,0.0,-2.6819923371647514,0.0,1
df95b7f3ad63d35f1be8c9ef2c2aa74e40f230317eed5efa816563340a7ee53f,179265,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.81643835616439,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,1.0,1.0,False,,1.0,1.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,69817.0,688.53,CENTRO MARANHENSE,ALTO MEARIM E GRAJAU,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",28694412.0,29624412.0,28.0,199.0,34.67,65.33,,,1.0,18.0,36.0,36.0,40.0,27.0,29.0,12.0,,1.0,82.0,116.0,,199.0,34.36666666666667,0.0,0.0,29.0,228.0,161.00994152046798,367.26666666666665,11.133333333333333,167.50167504187627,367.13333333333327,34.36666666666667,199.0,199.0,199.0,0.0,0.0,0.0,1
68a3c13300390f41d5d17a1c9abe35028bafb4f5db2981791a9c7e41efb734bf,120212,True,ASSOCIACAO PRIVADA,RN,ENTIDADES SEM FINS LUCRATIVOS,SERVICOS DE SAUDE,SERVIÇO,22.232876712328768,> 20,False,False,False,False,False,1998-07-04,False,False,False,SIM,ATIVIDADES DE ATENCAO A SAUDE HUMANA INTEGRADAS COM ASSISTENCIA SOCIAL PRESTADAS EM RESIDENCIAS COLETIVAS E PARTICULARES,SAUDE HUMANA E SERVICOS SOCIAIS,False,False,True,,,2.0,4.0,False,4.0,4.0,2.0,,,,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,227969.0,,LESTE POTIGUAR,NATAL,True,1.0,1.0,0.0,58.0,58.0,58.0,1.0,,1.0,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,134.04444444444445,181.4,104.16666666666669,104.16666666666669,181.4,134.04444444444445,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,7.0,28.0,9.333333333333334,27.0,0.0,762436.82421875,381218.412109375,700617.6,61819.2,2060639.94921875,1030319.974609375,1998820.8,61819.2,2454873.6484375,818291.2161458335,1401235.2,123638.4,5051279.8984375,1683759.966145833,3997641.5,123638.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2454873.6484375,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",18545760.0,18545760.0,372.0,104.0,32.69,67.31,1.0,6.0,14.0,20.0,24.0,18.0,14.0,6.0,1.0,,,2.0,75.0,27.0,,104.0,2.2666666666666666,29.0,19.0,373.0,477.0,31.262807017543867,254.53333333333333,-0.5666666666666667,67.58685897435895,254.53333333333333,2.2666666666666666,104.0,96.0,126.0,8.333333333333325,-17.460317460317462,19.19191919191919,0
7d7b7f1a10a4a13abcf84fc563f0702c87a6605bca7ae4a64e13b9c0825e5f6c,76686,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.835616438356166,> 20,False,False,False,False,False,2003-10-04,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,4.0,2.0,False,5.0,2.0,4.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,155021.0,382.94,OESTE MARANHENSE,GURUPI,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",71916340.0,71916340.0,200.0,535.0,38.13,61.87,,3.0,42.0,88.0,129.0,102.0,67.0,42.0,30.0,32.0,,121.0,320.0,94.0,,535.0,28.266666666666666,0.0,0.0,200.0,735.0,74.03446866485008,257.56666666666666,-3.033333333333333,92.80672897196257,257.56666666666666,28.266666666666666,535.0,535.0,543.0,0.0,-1.4732965009208066,0.0,0
e6ea1248fe597b9f13d561c998d9e440f3c50333559b39f1ae74ad9068cca82b,34966,False,SERVICO SOCIAL AUTONOMO,MA,ENTIDADES SEM FINS LUCRATIVOS,SERVICOS SOCIAIS,SERVIÇO,17.849315068493148,15 a 20,False,False,False,False,False,2005-11-03,False,False,False,SIM,SERVICOS DE ASSISTENCIA SOCIAL SEM ALOJAMENTO,SAUDE HUMANA E SERVICOS SOCIAIS,False,False,False,,,,,False,,6.0,13.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,48.0,ALTA,BOA,False,,5505.36,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",26324676.0,110701520.0,121.0,511.0,59.18,40.82,,2.0,10.0,24.0,28.0,26.0,20.0,24.0,9.0,4.0,,5.0,90.0,52.0,,147.0,2.833333333333333,18.0,6.0,122.0,270.0,72.28,456.4333333333333,0.26666666666666666,89.89256756756754,456.4333333333333,2.833333333333333,148.0,136.0,144.0,8.823529411764696,2.777777777777768,4.225352112676056,6
e2f6cef15b5ea9961094cc78e59cb25b5f0e4386fe011889830f999c829d63c7,30235,False,SOCIEDADE ANONIMA FECHADA,PI,ENTIDADES EMPRESARIAIS,"TRANSPORTE, ARMAZENAGEM E CORREIO",SERVIÇO,24.07397260273973,> 20,False,True,False,False,False,2005-11-03,False,False,False,SIM,TRANSPORTE TERRESTRE,TRANSPORTE ARMAZENAGEM E CORREIO,True,False,False,80.0,,,,False,,472.0,31.0,575.0,90.0,240.0,False,CE,VERDE,ACIMA DE 1 ANO,24.0,ALTA,,False,,635.18,CENTRO NORTE PIAUIENSE,TERESINA,True,3.0,3.0,0.0,62.0,63.0,61.0,2.0,,1.0,1.0,,,,,,,,,,,,,,47.0,83.0,47.0,47.0,0.0,0.0,0.0,0.0,343.07730496453905,634.8666666666667,16.3,16.3,634.8666666666667,343.07730496453905,,,,10.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,37.0,0.0,5.0,4.0,18.0,0.0,0.0,6.0,39.0,2.0,15171.0,18141.0,647.8928571428571,2281.0,0.0,1039448637.6992188,39978793.75766226,171094940.0,61819.2,1235889454.6992188,47534209.7961238,171094940.0,61819.2,2845250502.398437,60537244.73188165,427737340.0,123638.4,3360534050.398437,71500724.4765625,427737340.0,123638.4,183.0,15.25,90.0,1.0,0.0,0.0,0.0,0.0,0.0,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 300.000.000,01 A R$ 500.000.000,00",28951992.0,412723740.0,175.0,2302.0,95.51,4.49,2.0,3.0,4.0,6.0,13.0,21.0,23.0,25.0,31.0,28.0,1.0,84.0,69.0,2.0,,156.0,2.6666666666666665,6.0,13.0,176.0,332.0,96.53744979919671,469.6,-0.6333333333333333,128.91837606837603,469.6,2.6666666666666665,156.0,168.0,181.0,-7.142857142857139,-13.812154696132595,8.150470219435737,68
9ce32f1652f188c570cc4ccb7439085c0b69785555db01b897163573b1962209,26829,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.81643835616439,> 20,False,False,False,False,False,2005-10-07,False,True,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,6.0,6.0,False,2.0,6.0,6.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,524725.0,497.03,NORTE MARANHENSE,LITORAL OCIDENTAL MARANHENSE,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",28488348.0,29418348.0,129.0,209.0,41.15,58.85,,,1.0,16.0,40.0,45.0,45.0,28.0,12.0,22.0,,30.0,85.0,94.0,,209.0,25.23333333333333,0.0,0.0,129.0,338.0,123.84546351084812,530.9,-0.03333333333333333,181.23030303030293,530.9,29.3,209.0,209.0,296.0,0.0,-29.3918918918919,0.0,1
7fd2626990d33954dc4e7693a81357fb4ba3fe8bdf26fa76029c6f564cbebc7f,22767,True,MUNICIPIO,AM,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,44.49863013698629,> 20,False,False,False,False,False,2005-10-07,False,True,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,2.0,0.0,False,4.0,0.0,2.0,,,,False,AM,AZUL,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,198348.0,570.21,SUDOESTE AMAZONENSE,ALTO SOLIMOES,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",116014030.0,116014030.0,2158.0,783.0,41.63,58.37,,,7.0,43.0,137.0,191.0,134.0,137.0,71.0,63.0,,169.0,275.0,339.0,,783.0,24.13333333333333,0.0,0.0,2169.0,2952.0,66.79695018637753,5014.966666666666,-11.2,169.4616858237546,484.36666666666673,30.3,783.0,783.0,2034.0,0.0,-61.50442477876106,0.0,0
d992145b4bec3f1f48d8878324e7ff803bc9b15241456fa413a407979119f79b,16959,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.865753424657534,> 20,False,False,False,False,False,2005-06-04,False,True,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,12.0,13.0,False,9.0,13.0,12.0,,,,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,587057.0,683.47,OESTE POTIGUAR,PAU DOS FERROS,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",57131244.0,57131244.0,131.0,354.0,39.27,60.73,,,17.0,28.0,39.0,51.0,57.0,68.0,50.0,44.0,,20.0,223.0,111.0,,354.0,23.43333333333333,0.0,0.0,131.0,485.0,356.9061168384878,5014.966666666666,0.0,206.4223163841812,556.8333333333334,23.43333333333333,354.0,354.0,368.0,0.0,-3.8043478260869508,0.0,0
0139e194ea0a5d43044d1e94e9429de1e8d722a7d0d04a2aab5a2d5eabd1661d,458449,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,SERVICOS DE ALOJAMENTO/ALIMENTACAO,SERVIÇO,18.326027397260273,15 a 20,False,False,False,False,False,2005-09-24,False,True,True,SIM,ALOJAMENTO,ALOJAMENTO E ALIMENTACAO,False,False,True,,,2.0,0.0,False,,0.0,2.0,,,,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,110348.0,3940.05,CENTRO AMAZONENSE,MANAUS,True,7.0,3.0,4.0,39.66666666666666,46.0,33.0,3.0,,2.0,,,,,,,4.0,0.0,0.0,0.0,0.0,16.682409308692673,21.935660506502394,14.858316221765914,10.0,19.0,10.0,7.0,0.0,0.0,0.0,0.0,159.0333333333334,267.06666666666666,96.7,96.7,267.06666666666666,159.0333333333334,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,3.0,3.0,7.0,1.0,0.0,0.0,7.0,2.0,2014.0,2047.0,409.4,1866.0,0.0,140494436.8125,35123609.203125,127265130.0,370915.2,145893308.8125,36473327.203125,132664000.0,370915.2,350866677.625,50123811.08928572,318162800.0,210000.0,362504421.625,51786345.94642858,329590560.0,210000.0,5.0,2.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,350866677.625,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",20091240.0,20301240.0,237.0,100.0,80.0,20.0,2.0,5.0,11.0,17.0,16.0,23.0,8.0,8.0,3.0,7.0,1.0,21.0,60.0,18.0,,100.0,4.966666666666667,12.0,12.0,238.0,339.0,33.20660749506906,169.3,-0.5,68.0759075907591,169.3,8.966666666666667,101.0,101.0,119.0,0.0,-15.126050420168069,11.881188118811881,1
